Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Student Learning Objective,1.2.1.2.2.1,,"I can combine locomotor skills, pathways, levels, direction, and speed in general space with rhythm.",KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.1.2.2.2,,I can demonstrate emerging understanding of chasing and fleeing activities.,KG-02,2023-11-19T00:00:00+00:00
Domain,1.2.2,,Knowledge and Understanding,KG-02,2023-11-19T00:00:00+00:00
Standard,1.2.2.1,,Students will demonstrate physical literacy needed to achieve and maintain a health-enhancing level of physical activity.,KG-02,2023-11-19T00:00:00+00:00
Level,1.2.2.1.1,,Level A,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.2.1.1.1,,I can identify active play opportunities outside of physical education.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.2.1.1.2,,I can recognize that my heart rate and breathing speed up as I move harder and faster.,KG-02,2023-11-19T00:00:00+00:00
Level,1.2.2.1.2,,Level B,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.2.1.2.1,,I can discuss the benefits of being active through play and/or exercise.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.2.1.2.2,,"I can identify the heart as a muscle that grows stronger with exercise, play, and other physical activity.",KG-02,2023-11-19T00:00:00+00:00
Domain,1.2.3,,Motivation and Confidence,KG-02,2023-11-19T00:00:00+00:00
Standard,1.2.3.1,,Students will exhibit responsible personal and social behavior that respects self and others.,KG-02,2023-11-19T00:00:00+00:00
Level,1.2.3.1.1,,Level A,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.1.1.1,,I can follow instruction and directions for myself and/or my group when prompted.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.1.1.2,,I can share equipment and space with others.,KG-02,2023-11-19T00:00:00+00:00
Level,1.2.3.1.2,,Level B,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.1.2.1,,I can accept specific corrective feedback and responsibility for class protocols.,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.1.2.2,,I can work safely and responsibly in physical education class.,KG-02,2023-11-19T00:00:00+00:00
Standard,1.2.3.2,,"Students will demonstrate physical literacy through physical activity for health, enjoyment, challenge, self-expression, and/or social interaction.",KG-02,2023-11-19T00:00:00+00:00
Level,1.2.3.2.1,,Level A,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.2.1.1,,I can recognize that physical activities can be enjoyed individually or with others.,KG-02,2023-11-19T00:00:00+00:00
Level,1.2.3.2.2,,Level B,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.2.2.1,,"I can recognize that some physical activities will be challenging, but can be enjoyable.",KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.2.3.2.2.2,,I can explain how cooperating with others can lead to success.,KG-02,2023-11-19T00:00:00+00:00
Grade Level,2,,Grades 3-5,03-05,2023-11-19T00:00:00+00:00
,2.1,,Health and Safety Standards,03-05,2023-11-19T00:00:00+00:00
Domain,2.1.1,,Human Growth and Development,03-05,2023-11-19T00:00:00+00:00
Standard,2.1.1.1,,"Students will demonstrate the ability to apply their understanding of human growth and development, including awareness of their own and others’, related to body systems.",03-05,2023-11-19T00:00:00+00:00
Level,2.1.1.1.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.1.1.1.1,,"I can classify the major functions of the body systems, identify which body parts are in each system, and how to keep my body systems healthy.",03-05,2023-11-19T00:00:00+00:00
Level,2.1.1.1.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.1.1.2.1,,I can distinguish how the body systems mature and how heredity impacts growth and development.,03-05,2023-11-19T00:00:00+00:00
Domain,2.1.2,,Healthy Skills and Relationships,03-05,2023-11-19T00:00:00+00:00
Standard,2.1.2.1,,"Students will demonstrate healthy relationships and interaction with others, utilize effective communication skills (verbal, non-verbal, and online), and differentiate between healthy and unhealthy behaviors, and how those behaviors impact relationships with peers and adults.",03-05,2023-11-19T00:00:00+00:00
Level,2.1.2.1.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.2.1.1.1,,I can demonstrate appropriate verbal and nonverbal communication skills.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.2.1.1.2,,I can compare behaviors that demonstrate respect as well as disrespect of self and others.,03-05,2023-11-19T00:00:00+00:00
Level,2.1.2.1.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.2.1.2.1,,"I can predict consequences of healthy and unhealthy behaviors, including their impact on self and others.",03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.2.1.2.2,,I can effectively communicate my thoughts and opinions to my peers in a healthy manner.,03-05,2023-11-19T00:00:00+00:00
Domain,2.1.3,,Nutrition,03-05,2023-11-19T00:00:00+00:00
Standard,2.1.3.1,,"Students will apply concepts of how food choices impact the overall health of self and others, and investigate how different types of eating disorders damage body systems.",03-05,2023-11-19T00:00:00+00:00
Level,2.1.3.1.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.3.1.1.1,,I can make healthy food choices based on nutritional information.,03-05,2023-11-19T00:00:00+00:00
Level,2.1.3.1.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.3.1.2.1,,I can discuss healthy and unhealthy food intake patterns and the consequences of both.,03-05,2023-11-19T00:00:00+00:00
Domain,2.1.4,,"Alcohol, Tobacco, and Other Drugs",03-05,2023-11-19T00:00:00+00:00
Standard,2.1.4.1,,"Students will investigate healthy and unhealthy behaviors related to alcohol, tobacco, and other drugs, while understanding the physical, psychological, and legal consequences for self and others.",03-05,2023-11-19T00:00:00+00:00
Level,2.1.4.1.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.4.1.1.1,,"I can discuss avoidance strategies for alcohol, tobacco, and other drug use.",03-05,2023-11-19T00:00:00+00:00
Level,2.1.4.1.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.4.1.2.1,,"I can discuss physical and psychological damage resulting from long-term use of alcohol, tobacco, and other drugs.",03-05,2023-11-19T00:00:00+00:00
Domain,2.1.5,,Personal Health and Safety,03-05,2023-11-19T00:00:00+00:00
Standard,2.1.5.1,,"Students will promote physical, social, and emotional health for self and others.",03-05,2023-11-19T00:00:00+00:00
Level,2.1.5.1.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.5.1.1.1,,I can develop strategies for lifetime behavior and activity that promote.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.5.1.1.2,,I can identify people and resources that promote health and safety.,03-05,2023-11-19T00:00:00+00:00
Level,2.1.5.1.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.5.1.2.1,,"I can identify behaviors associated with physical, mental, and verbal abuse and resources that aid in avoiding them.",03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.1.5.1.2.2,,I can recognize potentially abusive situations as a threat to personal safety.,03-05,2023-11-19T00:00:00+00:00
,2.2,,Physical Education Standards,03-05,2023-11-19T00:00:00+00:00
Domain,2.2.1,,Physical Competence,03-05,2023-11-19T00:00:00+00:00
Standard,2.2.1.1,,Students will demonstrate proficiency in motor skills and movement patterns needed to perform a variety of activities.,03-05,2023-11-19T00:00:00+00:00
Level,2.2.1.1.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.1.1.1.1,,I can combine various locomotor and non-locomotor skills and manipulative skills within activities (small-sided activities and for skills requiring accuracy to a target).,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.1.1.1.2,,"I can demonstrate emerging patterns of passing with the hands and feet, volleying, and striking with implements.",03-05,2023-11-19T00:00:00+00:00
Level,2.2.1.1.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.1.1.2.1,,"I can determine force, distance, and height needed for accuracy with basic manipulative skills.",03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.1.1.2.2,,I can combine traveling with manipulative skills in a mature pattern.,03-05,2023-11-19T00:00:00+00:00
Standard,2.2.1.2,,"Students will apply the knowledge of concepts, principles, strategies, and tactics related to movement and performance.",03-05,2023-11-19T00:00:00+00:00
Level,2.2.1.2.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.1.2.1.1,,"I can recognize spatial needs, pathways, directions, and speed as instructed by the teacher (movement concepts).",03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.1.2.1.2,,I can determine my path and speed for running and fleeing activities.,03-05,2023-11-19T00:00:00+00:00
Level,2.2.1.2.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.1.2.2.1,,I can apply spatial and movement concepts for strategy in games and activities.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.1.2.2.2,,I can analyze game/activity situations for needed movement concepts.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.1.2.2.3,,I can apply basic offensive and defensive strategies and tactics in various games and activities.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.1.2.2.4,,I can recognize the type of manipulative skills needed for different games and activities.,03-05,2023-11-19T00:00:00+00:00
Domain,2.2.2,,Knowledge and Understanding,03-05,2023-11-19T00:00:00+00:00
Standard,2.2.2.1,,Students will demonstrate physical literacy needed to achieve and maintain a health-enhancing level of physical activity.,03-05,2023-11-19T00:00:00+00:00
Level,2.2.2.1.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.2.1.1.1,,I can describe the concept of fitness and provide examples of how physical activity enhances health.,03-05,2023-11-19T00:00:00+00:00
Level,2.2.2.1.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.2.1.2.1,,I can differentiate between skill-related and health-related fitness.,03-05,2023-11-19T00:00:00+00:00
Domain,2.2.3,,Motivation and Confidence,03-05,2023-11-19T00:00:00+00:00
Standard,2.2.3.1,,Students will exhibit responsible personal and social behavior that respects self and others.,03-05,2023-11-19T00:00:00+00:00
Level,2.2.3.1.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.3.1.1.1,,I can work cooperatively and praise others for their successes.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.3.1.1.2,,I can accept players of all skill levels in various physical activities.,03-05,2023-11-19T00:00:00+00:00
Level,2.2.3.1.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.3.1.2.1,,I can engage in physical activities with responsible interpersonal behavior.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.3.1.2.2,,I can apply safety principles.,03-05,2023-11-19T00:00:00+00:00
Standard,2.2.3.2,,"Students will demonstrate physical literacy through physical activity for health, enjoyment, challenge, self-expression, and/or social interaction.",03-05,2023-11-19T00:00:00+00:00
Level,2.2.3.2.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.3.2.1.1,,I can discuss how practice develops confidence when working on challenging physical activity.,03-05,2023-11-19T00:00:00+00:00
Level,2.2.3.2.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,2.2.3.2.2.1,,I can describe how the benefits of physical activity at school can be replicated in other settings.,03-05,2023-11-19T00:00:00+00:00
Grade Level,3,,Grades 6-8,06-08,2023-11-19T00:00:00+00:00
,3.1,,Health and Safety Standards,06-08,2023-11-19T00:00:00+00:00
Domain,3.1.1,,Human Growth and Development,06-08,2023-11-19T00:00:00+00:00
Standard,3.1.1.1,,"Students will demonstrate the ability to apply their understanding of human growth and development, including awareness of their own and others’, related to body systems.",06-08,2023-11-19T00:00:00+00:00
Level,3.1.1.1.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.1.1.1.1.1,,I can demonstrate an understanding of how different body systems interact and depend on each other.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.1.1.1.1.2,,I can analyze more advanced body systems and the function that they play in overall health.,06-08,2023-11-19T00:00:00+00:00
Level,3.1.1.1.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.1.1.1.2.1,,I can analyze and discuss physical and emotional changes that occur during puberty and the physical changes that occur within body systems as I mature.,06-08,2023-11-19T00:00:00+00:00
Domain,3.1.2,,Healthy Skills and Relationships,06-08,2023-11-19T00:00:00+00:00
Standard,3.1.2.1,,"Students will demonstrate healthy relationships and interaction with others, utilize effective communication skills (verbal, non-verbal, and online), and differentiate between healthy and unhealthy behaviors, and how those behaviors impact relationships with peers and adults.",06-08,2023-11-19T00:00:00+00:00
Level,3.1.2.1.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.1.2.1.1.1,,I can evaluate how inappropriate and risky behaviors as well as poor communication may have negative consequences in relationships.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.1.2.1.1.2,,I can identify the dangers and consequences of inappropriate use of technology and social media.,06-08,2023-11-19T00:00:00+00:00
Level,3.1.2.1.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.1.2.1.2.1,,I can analyze the impact of behaviors and communication on relationships.,06-08,2023-11-19T00:00:00+00:00
Domain,3.1.3,,Nutrition,06-08,2023-11-19T00:00:00+00:00
Standard,3.1.3.1,,"Students will apply concepts of how food choices impact the overall health of self and others, and investigate how different types of eating disorders damage body systems.",06-08,2023-11-19T00:00:00+00:00
Level,3.1.3.1.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.1.3.1.1.1,,I can recognize different types of eating disorders and identify resources for treatment.,06-08,2023-11-19T00:00:00+00:00
Level,3.1.3.1.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.1.3.1.2.1,,I can develop a personal eating plan that contributes to overall health and well-being.,06-08,2023-11-19T00:00:00+00:00
Domain,3.1.4,,"Alcohol, Tobacco, and Other Drugs",06-08,2023-11-19T00:00:00+00:00
Standard,3.1.4.1,,"Students will investigate healthy and unhealthy behaviors related to alcohol, tobacco, and other drugs, while understanding the physical, psychological, and legal consequences for self and others.",06-08,2023-11-19T00:00:00+00:00
Level,3.1.4.1.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.1.4.1.1.1,,"I can analyze the misuse of and dependency on alcohol, tobacco, and other drugs and identify support and resources for treatment.",06-08,2023-11-19T00:00:00+00:00
Level,3.1.4.1.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.1.4.1.2.1,,"I can evaluate the family, societal, and legal impact of alcohol, tobacco, and other drugs.",06-08,2023-11-19T00:00:00+00:00
Domain,3.1.5,,Personal Health and Safety,06-08,2023-11-19T00:00:00+00:00
Standard,3.1.5.1,,"Students will promote physical, social, and emotional health for self and others.",06-08,2023-11-19T00:00:00+00:00
Level,3.1.5.1.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.1.5.1.1.1,,"I can monitor personal feelings and stress and identify strategies, skills, and resources that assist in managing them.",06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.1.5.1.1.2,,I can examine personal feelings and stress that can be a threat to personal safety.,06-08,2023-11-19T00:00:00+00:00
Level,3.1.5.1.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.1.5.1.2.1,,I can identify strategies to avoid risk associated with communicable diseases.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.1.5.1.2.2,,I can show/model a knowledge of first aid and appropriate response in emergency situations.,06-08,2023-11-19T00:00:00+00:00
,3.2,,Physical Education Standards,06-08,2023-11-19T00:00:00+00:00
Domain,3.2.1,,Physical Competence,06-08,2023-11-19T00:00:00+00:00
Standard,3.2.1.1,,Students will demonstrate proficiency in motor skills and movement patterns needed to perform a variety of activities.,06-08,2023-11-19T00:00:00+00:00
Level,3.2.1.1.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.1.1.1.1,,"I can apply locomotor, non-locomotor, and manipulative skills to games and sports with an emphasis on executing the skills with correct fundamental technique.",06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.1.1.1.2,,I can integrate change of direction and speed while maintaining control of the body and manipulative.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.1.1.1.3,,I can differentiate offensive and defensive skills for various games and sports.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.1.1.1.4,,I can identify the various games and sports and the skills needed for each.,06-08,2023-11-19T00:00:00+00:00
Level,3.2.1.1.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.1.1.2.1,,I can execute the skills required for a variety of games and sports.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.1.1.2.2,,I can demonstrate correct technique for basic skills in at least two outdoor recreation activities.,06-08,2023-11-19T00:00:00+00:00
Standard,3.2.1.2,,"Students will apply the knowledge of concepts, principles, strategies, and tactics related to movement and performance.",06-08,2023-11-19T00:00:00+00:00
Level,3.2.1.2.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.1.2.1.1,,"I can judge when I need to transition between offense and defense, minimizing options for opponents, and correcting defensive play based on the situation.",06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.1.2.1.2,,I can implement varying force and direction for games and activities.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.1.2.1.3,,I can recognize the strategic relationship between open spaces and manipulative skills.,06-08,2023-11-19T00:00:00+00:00
Level,3.2.1.2.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.1.2.2.1,,I can communicate to advance a partner/teammate or to capitalize on an advantage during transitions between offense and defense and/ or reduce open spaces.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.1.2.2.2,,I can describe and apply mechanical advantages to vary force or direction in the game/activity situation.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.1.2.2.3,,I can evaluate the weather and other situations to make adjustments regarding safety during outdoor recreation activities.,06-08,2023-11-19T00:00:00+00:00
Domain,3.2.2,,Knowledge and Understanding,06-08,2023-11-19T00:00:00+00:00
Standard,3.2.2.1,,Students will demonstrate physical literacy needed to achieve and maintain a health-enhancing level of physical activity.,06-08,2023-11-19T00:00:00+00:00
Level,3.2.2.1.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.2.1.1.1,,I can describe how being physically active leads to a healthy body.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.2.1.1.2,,I can analyze the difference between aerobic and non-aerobic exercise and the difference between muscular strength and endurance.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.2.1.1.3,,I can describe the relationship between resting heart rate and aerobic fitness.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.2.1.1.4,,I can recognize factors that influence personal physical activity.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.2.1.1.5,,I can use technology to enhance the benefits of exercise.,06-08,2023-11-19T00:00:00+00:00
Level,3.2.2.1.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.2.1.2.1,,"I can create and implement a personal workout plan using the overload principle, or FITT formula, to improve levels of health-related fitness and nutrition.",06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,3.2.2.1.2.2,,"I can apply strategies for dealing with stress, such as deep breathing, guided visualization, and aerobic exercise.",06-08,2023-11-19T00:00:00+00:00
Domain,3.2.3,,Motivation and Confidence,06-08,2023-11-19T00:00:00+00:00
Standard,3.2.3.1,,Students will exhibit responsible personal and social behavior that respects self and others.,06-08,2023-11-19T00:00:00+00:00
