Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Student Learning Objective,1.4.1.2.1.2,,I can examine the manner in which dance can influence healthy lifestyle choices.,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.4.1.2.2,,Level D,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.1.2.2.1,,I can research dance professions and describe how dance skills translate to other careers.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.1.2.2.2,,I can demonstrate the manner in which dance and other content areas interrelate.,03-05,2023-11-19T00:00:00+00:00
Grade Level,1.4.1.3,,6-8: Intermediate,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.4.1.3.1,,Level E,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.1.3.1.1,,I can analyze the manner in which dance and other content areas interrelate.,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.1.3.1.2,,I can practice healthy lifestyle choices suggested by participation in dance.,06-08,2023-11-19T00:00:00+00:00
Level of Learning,1.4.1.3.2,,Level F,06-08,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.1.3.2.1,,I can analyze dance professions and the manner in which dance skills translate to other careers.,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.1.3.2.2,,I can monitor healthy lifestyle habits suggested by participation in dance.,06-08,2023-11-19T00:00:00+00:00
Anchor Standard,1.4.2,CN.11,"Relate: Students will relate artistic ideas and works with societal, cultural, and historical context to deepen understanding.",KG-08,2023-11-19T00:00:00+00:00
Grade Level,1.4.2.1,,K-2: Beginner,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.4.2.1.1,,Level A,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.1.1.1,,I can identify how dance relates to self.,KG-02,2023-11-19T00:00:00+00:00
Level of Learning,1.4.2.1.2,,Level B,KG-02,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.1.2.1,,"I can explore how dance relates to self, others, and the world.",KG-02,2023-11-19T00:00:00+00:00
Grade Level,1.4.2.2,,3-5: Emerging,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.4.2.2.1,,Level C,03-05,2023-11-19T00:00:00+00:00
Student Learning Objective,1.4.2.2.1.1,,I can identify dance genres.,03-05,2023-11-19T00:00:00+00:00
Level of Learning,1.4.2.2.2,,Level D,03-05,2023-11-19T00:00:00+00:00
