Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard,1.1.5.2.1,AR.Math.Content.K.G.B.4,"Analyze and compare two- and three-dimensional shapes, in different sizes and orientations, using informal language to describe their similarities, differences, parts (e.g., number of sides and vertices/corners), and other *attributes* (e.g., having sides of equal length)",KG,2023-11-19T00:00:00+00:00
Standard,1.1.5.2.2,AR.Math.Content.K.G.B.5,"Model shapes in the world by building shapes from components (e.g., sticks and clay balls) and by drawing shapes",KG,2023-11-19T00:00:00+00:00
Standard,1.1.5.2.3,AR.Math.Content.K.G.B.6,"Compose two-dimensional shapes to form larger two-dimensional shapes

For example: Join two squares to make a rectangle or join six equilateral triangles to form a hexagon.",KG,2023-11-19T00:00:00+00:00
Grade Level,1.2,,Grade 1,01,2023-11-19T00:00:00+00:00
Domain,1.2.1,,Operations and Algebraic Thinking,01,2023-11-19T00:00:00+00:00
Cluster,1.2.1.1,,Represent and solve problems involving addition and subtraction,01,2023-11-19T00:00:00+00:00
Standard,1.2.1.1.1,AR.Math.Content.1.OA.A.1,"Use addition and subtraction within 20 to solve word problems involving situations of adding to, taking from, putting together, taking apart, and comparing, with unknowns in all positions (e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem)",01,2023-11-19T00:00:00+00:00
Standard,1.2.1.1.2,AR.Math.Content.1.OA.A.2,"Solve word problems that call for addition of three whole numbers whose *sum* is less than or equal to 20 (e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem)",01,2023-11-19T00:00:00+00:00
Cluster,1.2.1.2,,Understand and apply properties of operations and the relationship between addition and subtraction,01,2023-11-19T00:00:00+00:00
Standard,1.2.1.2.1,AR.Math.Content.1.OA.B.3,"Apply properties of operations as strategies to add and subtract

For example: If 8 + 3 = 11 is known, then 3 + 8 = 11 is also known (commutative property of addition). To add 2 + 6 + 4, the second two numbers can be added to make a ten, so 2 + 6 + 4 = 2 + 10 = 12 (associative property of addition).",01,2023-11-19T00:00:00+00:00
Standard,1.2.1.2.2,AR.Math.Content.1.OA.B.4,"Understand subtraction as an unknown-addend problem

For example: Subtract 10 - 8 by finding the number that makes 10 when added to 8.",01,2023-11-19T00:00:00+00:00
Cluster,1.2.1.3,,Add and subtract within 20,01,2023-11-19T00:00:00+00:00
Standard,1.2.1.3.1,AR.Math.Content.1.OA.C.5,"Relate counting to addition and subtraction (e.g., by counting on 2 to add 2)",01,2023-11-19T00:00:00+00:00
Standard,1.2.1.3.2,AR.Math.Content.1.OA.C.6,"Add and subtract within 20, demonstrating computational fluency for addition and subtraction within 10. 

Use strategies such as:<ul><li>*Counting on*</li><li>Making ten (e.g., 8 + 6 = 8 + 2 + 4 = 10 + 4 = 14)</li><li>Decomposing a number leading to a ten (e.g., 13 - 4 = 13 - 3 - 1 = 10 - 1 = 9)</li><li>Using the relationship between addition and subtraction (e.g., knowing that 8 + 4 = 12, one knows 12 – 8 = 4)</li><li>Creating equivalent but easier or known sums (e.g., adding 6 + 7 by creating the known equivalent 6 + 6 + 1 = 12 + 1 = 13)</li></ul>",01,2023-11-19T00:00:00+00:00
Cluster,1.2.1.4,,Work with addition and subtraction equations,01,2023-11-19T00:00:00+00:00
Standard,1.2.1.4.1,AR.Math.Content.1.OA.D.7,"Understand the meaning of the equal sign and determine if equations involving addition and subtraction are true or false

For example: Which of the following equations are true and which are false? 
6 = 6, 7 = 8 - 1, 5 + 2 = 2 + 5, or 4 + 1 = 5 + 2.",01,2023-11-19T00:00:00+00:00
Standard,1.2.1.4.2,AR.Math.Content.1.OA.D.8,"Determine the unknown whole number in an addition or subtraction equation relating three whole numbers

For example: Determine the unknown number that makes the *equation* true in each of the equations 
8 + ? = 11, 5 = _ - 3, and 6 + 6 = _",01,2023-11-19T00:00:00+00:00
Domain,1.2.2,,Number and Operations in Base Ten,01,2023-11-19T00:00:00+00:00
Cluster,1.2.2.1,,Extend the counting sequence,01,2023-11-19T00:00:00+00:00
Standard,1.2.2.1.1,AR.Math.Content.1.NBT.A.1,"<ul><li>Count to 120, starting at any number less than 120</li><li>In this range, read and write numerals and represent a number of objects with a written numeral.</li></ul>",01,2023-11-19T00:00:00+00:00
Cluster,1.2.2.2,,Understand place value,01,2023-11-19T00:00:00+00:00
Standard,1.2.2.2.1,AR.Math.Content.1.NBT.B.2,"Understand that the two digits of a two-digit number represent amounts of tens and ones 

Understand the following as special cases:<ul><li>10 can be thought of as a bundle of ten ones — called a ""ten""</li><li>The numbers from 11 to 19 are composed of a ten and one, two, three, four, five, six, seven, eight, or nine ones</li><li>The numbers 10, 20, 30, 40, 50, 60, 70, 80, 90 refer to one, two, three, four, five, six, seven, eight, or nine tens and 0 ones</li></ul>",01,2023-11-19T00:00:00+00:00
