Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Concept,1.2.1,,Computing Systems,KG,2025-03-04T16:53:50+00:00
Subconcept,1.2.1.1,,Devices,KG,2025-03-04T16:53:50+00:00
Standard,1.2.1.1.1,K.CS.D.01,Demonstrate how to operate a variety of computing devices.,KG,2025-03-04T16:53:50+00:00
Subconcept,1.2.1.2,,Hardware and Software,KG,2025-03-04T16:53:50+00:00
Standard,1.2.1.2.1,K.CS.HS.01,"Use appropriate terminology to locate and identify common computing devices and components in a variety of environments (e.g. turn on, navigate, open/close programs/apps).",KG,2025-03-04T16:53:50+00:00
Standard,1.2.1.2.2,K.CS.HS.02,Identify and use software that controls computing devices (e.g.,KG,2025-03-04T16:53:50+00:00
Subconcept,1.2.1.3,,Input and Output,KG,2025-03-04T16:53:50+00:00
Standard,1.2.1.3.1,K.CS.IO.01,Identify and apply basic input/output skills.,KG,2025-03-04T16:53:50+00:00
Subconcept,1.2.1.4,,Troubleshooting,KG,2025-03-04T16:53:50+00:00
Standard,1.2.1.4.1,K.CS.T.01,Recognize that computing systems might not work as expected and use accurate terminology to identify simple hardware or software problems,KG,2025-03-04T16:53:50+00:00
Concept,1.2.2,,Networks & the Internet,KG,2025-03-04T16:53:50+00:00
Subconcept,1.2.2.1,,Network Communication & Organization,KG,2025-03-04T16:53:50+00:00
Standard,1.2.2.1.1,K.NI.NCO.01,"Recognize and use computing devices to connect with people or other devices using a network to communicate, access, and share information as a class (e.g. the internet, video conferencing, email, file transfer).",KG,2025-03-04T16:53:50+00:00
Subconcept,1.2.2.2,,Cybersecurity,KG,2025-03-04T16:53:50+00:00
Standard,1.2.2.2.1,K.NI.C.01,"Use a form of secure access to protect private information and discuss the effects of password misuse (e.g. logging into a device, educational websites, authentication, thumbprint recognition).",KG,2025-03-04T16:53:50+00:00
Concept,1.2.3,,Data Analysis,KG,2025-03-04T16:53:50+00:00
Subconcept,1.2.3.1,,Storage,KG,2025-03-04T16:53:50+00:00
Standard,1.2.3.1.1,K.DA.S.01,"With guidance, demonstrate that computing devices can save information as data that can be searched, modified, and saved or deleted (e.g. save photos, files, or videos).",KG,2025-03-04T16:53:50+00:00
Subconcept,1.2.3.2,,Collection,KG,2025-03-04T16:53:50+00:00
Standard,1.2.3.2.1,K.DA.C.01,"Students will learn how data about themselves and the world around them is collected, used, and organized in a meaningful way.",KG,2025-03-04T16:53:50+00:00
Subconcept,1.2.3.3,,Visualization & Transformation,KG,2025-03-04T16:53:50+00:00
Standard,1.2.3.3.1,K.DA.CVT.01,"Students represent collected data in a visual way through a computing device (e.g. charts, graphs, tables).",KG,2025-03-04T16:53:50+00:00
Subconcept,1.2.3.4,,Inference and Models,KG,2025-03-04T16:53:50+00:00
