Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard,1.3.2.3,CCRA.SL.6,"Adapt speech to a variety of contexts and communicative tasks, demonstrating command of formal English when indicated or appropriate.",KG-12,2018-10-24T20:36:29+00:00
Strand,1.4,,Language Standards,KG-12,2018-10-24T20:36:29+00:00
Cluster,1.4.1,,Conventions of Standard English,KG-12,2018-10-24T20:36:29+00:00
Standard,1.4.1.1,CCRA.L.1,Demonstrate command of the conventions of Standard English grammar and usage when writing or speaking.,KG-12,2018-10-24T20:36:29+00:00
Standard,1.4.1.2,CCRA.L.2,"Demonstrate command of the conventions of Standard English capitalization, punctuation, and spelling when writing.",KG-12,2018-10-24T20:36:29+00:00
Cluster,1.4.2,,Knowledge of Language,KG-12,2018-10-24T20:36:29+00:00
Standard,1.4.2.1,CCRA.L.3,"Apply knowledge of language to understand how language functions in different contexts, to make effective choices for meaning or style, and to comprehend more fully when reading or listening.",KG-12,2018-10-24T20:36:29+00:00
Cluster,1.4.3,,Vocabulary Acquisition and Use,KG-12,2018-10-24T20:36:29+00:00
Standard,1.4.3.1,CCRA.L.4,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases by using context clues, analyzing meaningful word parts, and consulting general and specialized reference materials, as appropriate.",KG-12,2018-10-24T20:36:29+00:00
Standard,1.4.3.2,CCRA.L.5,"Demonstrate understanding of figurative language, word relationships, and nuances in word meanings.",KG-12,2018-10-24T20:36:29+00:00
Standard,1.4.3.3,CCRA.L.6,"Acquire and use accurately a range of general academic and domain-specific words and phrases sufficient for reading, writing, speaking, and listening at the college and career readiness level; demonstrate independence in gathering vocabulary knowledge when encountering an unknown term important to comprehension or expression.",KG-12,2018-10-24T20:36:29+00:00
,2,,*Arizona's English Language Arts Standards - Essential Standards,KG-12,2025-03-24T22:57:00+00:00
Grade Level,3,,Kindergarten,KG,2023-10-16T20:27:47+00:00
Strand,3.1,,Reading Standards for Literature,KG,2018-10-24T20:36:29+00:00
Cluster,3.1.1,,Key Ideas and Details,KG,2018-10-24T20:36:29+00:00
Standard,3.1.1.1,K.RL.1,"With prompting and support, ask and answer questions about key details in a text.",KG,2018-10-24T20:36:29+00:00
Standard,3.1.1.2,K.RL.2,"With prompting and support, retell familiar stories, including key details.",KG,2018-10-24T20:36:29+00:00
Standard,3.1.1.3,K.RL.3,"With prompting and support, identify characters, settings, and major events in a story.",KG,2018-10-24T20:36:29+00:00
Cluster,3.1.2,,Craft and Structure,KG,2018-10-24T20:36:29+00:00
Standard,3.1.2.1,K.RL.4,"With prompting and support, ask and answer questions about unknown words in a text.",KG,2018-10-24T20:36:29+00:00
Standard,3.1.2.2,K.RL.5,"Recognize common types of texts (e.g., storybooks, poems); identify the front cover, back cover, and title of a book.",KG,2018-10-24T20:36:29+00:00
Standard,3.1.2.3,K.RL.6,"With prompting and support, name the author and illustrator of a story and define the role of each in telling the story.",KG,2018-10-24T20:36:29+00:00
Cluster,3.1.3,,Integration of Knowledge and Ideas,KG,2018-10-24T20:36:29+00:00
Standard,3.1.3.1,K.RL.7,"With prompting and support, describe the relationship between illustrations and the story in which they appear (e.g., what moment in a story an illustration depicts).",KG,2018-10-24T20:36:29+00:00
Standard,3.1.3.2,K.RL.9,"With prompting and support, compare and contrast the adventures and experiences of characters in familiar stories.",KG,2018-10-24T20:36:29+00:00
Cluster,3.1.4,,Range of Reading and Level of Text Complexity,KG,2018-10-24T20:36:29+00:00
Standard,3.1.4.1,K.RL.10,"With prompting and support, actively engage in group reading activities with purpose and understanding.",KG,2018-10-24T20:36:29+00:00
