Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Cluster Statement,1.2.3.3,M.EE.1.MD.C,Represent and interpret data.,,2023-12-13T22:20:22+00:00
Standard,1.2.3.3.1,M.EE.1.MD.C.4,"Organize objects into categories by sorting (e.g., color, size, shape). Count the number of objects in each category and identify the category with the most objects.",,2023-12-13T22:20:22+00:00
Domain,1.2.4,M.EE.1.G,Geometry,,2023-12-13T22:20:22+00:00
Cluster Statement,1.2.4.1,M.EE.1.G.A,Reason with shapes and their attributes.,,2023-12-13T22:20:22+00:00
Standard,1.2.4.1.1,M.EE.1.G.A.1,"Identify the relative position of objects that are on, off, in, and out.",,2023-12-13T22:20:22+00:00
Standard,1.2.4.1.2,M.EE.1.G.A.2,"Sort shapes of the same size and orientation including circles, squares, rectangles, and triangles.",,2023-12-13T22:20:22+00:00
Standard,1.2.4.1.3,M.EE.1.G.A.3,"Put together two shapes to make a shape that relates to the whole (e.g., two semicircles to make a circle, two squares to make a rectangle).",,2023-12-13T22:20:22+00:00
Grade Level,1.3,M.EE.2,Grade 2,02,2023-12-13T22:31:25+00:00
Domain,1.3.1,M.EE.2.OA,Operations and Algebraic Thinking,,2023-12-13T22:20:22+00:00
Cluster Statement,1.3.1.1,M.EE.2.OA.A,Represent and solve problems involving addition and subtraction.,,2023-12-13T22:20:22+00:00
Cluster Statement,1.3.1.2,M.EE.2.OA.B,Add and subtract within 20.,,2023-12-13T22:20:22+00:00
Cluster Statement,1.3.1.3,M.EE.2.OA.C,Work with equal groups of objects to gain foundations for multiplication.,,2023-12-13T22:20:22+00:00
Standard,1.3.1.3.1,M.EE.2.OA.C.3,Equally distribute even numbers of objects between two groups.,,2023-12-13T22:20:22+00:00
Standard,1.3.1.3.2,M.EE.2.OA.C.4,Use addition to find the total number of objects arranged within equal groups up to a total of 10.,,2023-12-13T22:20:22+00:00
Domain,1.3.2,M.EE.2.NBT,Number and Operations in Base Ten,,2023-12-13T22:20:22+00:00
Cluster Statement,1.3.2.1,M.EE.2.NBT.A,Understand place value.,,2023-12-13T22:20:22+00:00
Standard,1.3.2.1.1,M.EE.2.NBT.A.1,"Represent numbers up to 30 with objects in sets of tens and ones (e.g., ten frames, hundreds chart, columns).",,2023-12-13T22:20:22+00:00
Standard,1.3.2.1.2,M.EE.2.NBT.A.2,"Extend understanding of numbers and quantities. Count to answer ""how many?"" questions about as many as 30 things. Given a number from 1-30, count out that many objects. Name the next number in a sequence between 1 and 10.",,2023-12-13T22:20:22+00:00
Standard,1.3.2.1.3,M.EE.2.NBT.A.3,Identify numerals 1 to 30.,,2023-12-13T22:20:22+00:00
Standard,1.3.2.1.4,M.EE.2.NBT.A.4,"Compare sets of objects and numbers using accurate vocabulary (e.g., greater, more, less, equal).",,2023-12-13T22:20:22+00:00
Cluster Statement,1.3.2.2,M.EE.2.NBT.B,Use place value understanding and properties of operations to add and subtract.,,2023-12-13T22:20:23+00:00
Standard,1.3.2.2.1,M.EE.2.NBT.B.5,"Identify the meaning of the ""+"" sign (including combine, plus, add), ""-"" sign (including separate, subtract, take), and the ""="" sign (including the same amount as, equal).",,2023-12-13T22:20:23+00:00
Standard,1.3.2.2.2,M.EE.2.NBT.B.6,"Using concrete models, compose and decompose numbers up to 10 in more than one way.",,2023-12-13T22:20:23+00:00
Standard,1.3.2.2.3,M.EE.2.NBT.B.7,"Use objects, representations, and numbers (0-20) to add and subtract.",,2023-12-13T22:20:23+00:00
Domain,1.3.3,M.EE.2.MD,Measurement and Data,,2023-12-13T22:20:23+00:00
Cluster Statement,1.3.3.1,M.EE.2.MD.A,Measure and estimate lengths in standard units.,,2023-12-13T22:20:23+00:00
Standard,1.3.3.1.1,M.EE.2.MD.A.1,Measure the length of objects using non-standard units.,,2023-12-13T22:20:23+00:00
Standard,1.3.3.1.2,M.EE.2.MD.A.3,Order objects by length using non-standard units.,,2023-12-13T22:20:23+00:00
Standard,1.3.3.1.3,M.EE.2.MD.A.4,Order objects by length using non-standard units.,,2023-12-13T22:20:23+00:00
Standard,1.3.3.1.4,M.EE.2.MD.A.5,Increase or decrease length by adding or subtracting unit(s).,,2023-12-13T22:20:23+00:00
Cluster Statement,1.3.3.2,M.EE.2.MD.B,Relate addition and subtraction to length.,,2023-12-13T22:20:23+00:00
Standard,1.3.3.2.1,M.EE.2.MD.B.6,Use a number line to add one more unit of length.,,2023-12-13T22:20:23+00:00
Cluster Statement,1.3.3.3,M.EE.2.MD.C,Work with time and money.,,2023-12-13T22:20:23+00:00
Standard,1.3.3.3.1,M.EE.2.MD.C.7,"Identify, on a digital clock, the hour that matches a routine activity.",,2023-12-13T22:20:23+00:00
Standard,1.3.3.3.2,M.EE.2.MD.C.8,Recognize that money has value.,,2023-12-13T22:20:23+00:00
Cluster Statement,1.3.3.4,M.EE.2.MD.D,Represent and interpret data.,,2023-12-13T22:20:23+00:00
Standard,1.3.3.4.1,M.EE.2.MD.D.9,"Create physical bar graphs from sorted objects (e.g., line up different colored toy cars).",,2023-12-13T22:20:23+00:00
Standard,1.3.3.4.2,M.EE.2.MD.D.10,"Create physical bar graphs from sorted objects (e.g., line up different colored toy cars).",,2023-12-13T22:20:23+00:00
Domain,1.3.4,M.EE.2.G,Geometry,,2023-12-13T22:20:23+00:00
Cluster Statement,1.3.4.1,M.EE.2.G.A,Reason with shapes and their attributes.,,2023-12-13T22:20:23+00:00
Standard,1.3.4.1.1,M.EE.2.G.A.1,"Identify common two-dimensional shapes including squares, circles, triangles, and rectangles of various sizes and in various orientations.",,2023-12-13T22:20:23+00:00
Grade Level,1.4,M.EE.3,Grade 3,03,2023-12-13T22:31:46+00:00
Domain,1.4.1,M.EE.3.OA,Operations and Algebraic Thinking,,2023-12-13T22:20:23+00:00
Cluster Statement,1.4.1.1,M.EE.3.OA.A,Represent and solve problems involving multiplication and division.,,2023-12-13T22:20:23+00:00
Standard,1.4.1.1.1,M.EE.3.OA.A.1,Use repeated addition to find the total number of objects and determine the sum.,,2023-12-13T22:20:23+00:00
Standard,1.4.1.1.2,M.EE.3.OA.A.2,Use repeated addition to find the total number of objects and determine the sum.,,2023-12-13T22:20:23+00:00
Cluster Statement,1.4.1.2,M.EE.3.OA.B,Understand properties of multiplication and the relationship between multiplication and division.,,2023-12-13T22:20:23+00:00
Cluster Statement,1.4.1.3,M.EE.3.OA.C,Multiply and divide within 100.,,2023-12-13T22:20:23+00:00
Standard,1.4.1.3.1,M.EE.3.OA.C.6,"Solve addition and subtraction problems within 20, when the result is unknown.",,2023-12-13T22:20:23+00:00
Cluster Statement,1.4.1.4,M.EE.3.OA.D,Solve problems involving the four operations and identify and explain patterns in arithmetic.,,2023-12-13T22:20:23+00:00
Standard,1.4.1.4.1,M.EE.3.OA.D.7,"Solve one-step real-world problems within 20, using addition or subtraction.",,2023-12-13T22:20:23+00:00
Standard,1.4.1.4.2,M.EE.3.OA.D.8,Identify arithmetic patterns.,,2023-12-13T22:20:23+00:00
Domain,1.4.2,M.EE.3.NBT,Number and Operations in Base Ten,,2023-12-13T22:20:23+00:00
Cluster Statement,1.4.2.1,M.EE.3.NBT.A,"Use place value understanding and properties of operations to perform multi-digit arithmetic, using a variety of strategies.",,2023-12-13T22:20:23+00:00
Standard,1.4.2.1.1,M.EE.3.NBT.A.1,"Use decade numbers (10, 20, 30) as benchmarks to demonstrate understanding of place value for numbers 0-30.",,2023-12-13T22:20:23+00:00
Standard,1.4.2.1.2,M.EE.3.NBT.A.2,Demonstrate understanding of place value to tens.,,2023-12-13T22:20:23+00:00
Standard,1.4.2.1.3,M.EE.3.NBT.A.3,"Count by tens using models (e.g., objects, base ten blocks, money).",,2023-12-13T22:20:23+00:00
Domain,1.4.3,M.EE.3.NF,Number and Operations - Fractions,,2023-12-13T22:20:23+00:00
Cluster Statement,1.4.3.1,M.EE.3.NF.A,Develop understanding of fractions as numbers.,,2023-12-13T22:20:23+00:00
Standard,1.4.3.1.1,M.EE.3.NF.A.1,Differentiate a fractional part from a whole.,,2023-12-13T22:20:23+00:00
Standard,1.4.3.1.2,M.EE.3.NF.A.2,Differentiate a fractional part from a whole.,,2023-12-13T22:20:23+00:00
Standard,1.4.3.1.3,M.EE.3.NF.A.3,Differentiate a fractional part from a whole.,,2023-12-13T22:20:23+00:00
Domain,1.4.4,M.EE.3.MD,Measurement and Data,,2023-12-13T22:20:23+00:00
Cluster Statement,1.4.4.1,M.EE.3.MD.A,"Solve problems involving measurement and estimation of intervals of time, liquid volumes, and masses of objects.",,2023-12-13T22:20:23+00:00
Standard,1.4.4.1.1,M.EE.3.MD.A.1,Tell time to the hour on a digital clock.,,2023-12-13T22:20:23+00:00
Standard,1.4.4.1.2,M.EE.3.MD.A.2,Identify the appropriate measurement tool to solve one- step word problems involving mass and volume.,,2023-12-13T22:20:23+00:00
Cluster Statement,1.4.4.2,M.EE.3.MD.B,Represent and interpret data.,,2023-12-13T22:20:23+00:00
Standard,1.4.4.2.1,M.EE.3.MD.B.3,Use picture or bar graphs to answer questions about the data.,,2023-12-13T22:20:23+00:00
