Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Performance Indicator,1.1.5.1.2.1,N.e.NP.1.b.1,Recognize the many places to obtain food and beverages.,,2023-08-10T21:09:15+00:00
Learning Priority,1.1.5.1.3,N.e.NP.1.c,Identify concepts to promote foods and beverages that are part of a healthy eating pattern for personal and community health.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.1.5.1.3.1,N.e.NP.1.c.1,Understand how to make requests to others about food and beverage preferences that are part of a healthy eating pattern.,,2023-08-10T21:09:15+00:00
Content Area,1.1.6,N.e.ICF,Identification and Classification of Food ,,2023-08-10T21:09:15+00:00
Standard,1.1.6.1,N.e.ICF.1,Students in Wisconsin will be able to identify and classify foods and gain an appreciation for various forms of foods.,,2023-08-10T21:09:15+00:00
Learning Priority,1.1.6.1.1,N.e.ICF.1.a,"Identify foods by name, physical characteristics, nutrient content, and use.",,2023-08-10T21:09:15+00:00
Performance Indicator,1.1.6.1.1.1,N.e.ICF.1.a.1,Recognize foods by name.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.1.6.1.1.2,N.e.ICF.1.a.2,"Describe physical and sensory characteristics of foods — shape, taste, color, texture, etc.",,2023-08-10T21:09:15+00:00
Learning Priority,1.1.6.1.2,N.e.ICF.1.b,"Classify foods by source, food group, and use.",,2023-08-10T21:09:15+00:00
Performance Indicator,1.1.6.1.2.1,N.e.ICF.1.b.1,Identify plant and animal sources of food.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.1.6.1.2.2,N.e.ICF.1.b.2,Identify the basic food groups.,,2023-08-10T21:09:15+00:00
Learning Priority,1.1.6.1.3,N.e.ICF.1.c,Understand the role of manufacturing and processing as it relates to food products.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.1.6.1.3.1,N.e.ICF.1.c.1,"Recognize that different forms of food exist (fresh, frozen, canned, dried).",,2023-08-10T21:09:15+00:00
Grade Level,1.2,N.i,3-5,3-5,2023-08-11T14:35:16+00:00
Content Area,1.2.1,N.i.NEG,Nutrition for Energy and Growth ,,2023-08-10T21:09:15+00:00
Standard,1.2.1.1,N.i.NEG.1,"Students in Wisconsin will understand concepts related to and connections between food and beverage options, eating patterns, physical activity, and healthy growth.",,2023-08-10T21:09:15+00:00
Learning Priority,1.2.1.1.1,N.i.NEG.1.a,Understand that a variety of food and beverages provide energy that help the body grow and develop. ,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.1.1.1.1,N.i.NEG.1.a.3,Explain the importance of eating the right amount of food and beverages needed to help the body grow.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.1.1.1.2,N.i.NEG.1.a.4,Identify why people need to eat different kinds of food to fuel their bodies.,,2023-08-10T21:09:15+00:00
Learning Priority,1.2.1.1.2,N.i.NEG.1.b,Evaluate food and water intake on physical activity and energy levels. ,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.1.1.2.1,N.i.NEG.1.b.2,Identify the relationship between physical activity and the need for food and water. ,,2023-08-10T21:09:15+00:00
Learning Priority,1.2.1.1.3,N.i.NEG.1.c,Differentiate between body signals that indicate hunger versus feeling full/satisfied.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.1.1.3.1,N.i.NEG.1.c.2,Describe body signals that differentiate between feeling hungry and full/satisfied.,,2023-08-10T21:09:15+00:00
Learning Priority,1.2.1.1.4,N.i.NEG.1.d,Apply information to select nutrient dense foods and beverages.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.1.1.4.1,N.i.NEG.1.d.2,Describe the importance of eating nutrient dense-foods and beverages.,,2023-08-10T21:09:15+00:00
Content Area,1.2.2,N.i.FS,Food Safety and Food Systems ,,2023-08-10T21:09:15+00:00
Standard,1.2.2.1,N.i.FS.1,Students in Wisconsin will know the principles of handling foods for optimal quality and safety in various food systems.,,2023-08-10T21:09:15+00:00
Learning Priority,1.2.2.1.1,N.i.FS.1a,Apply the procedures and principles of food handling for quality and safety of food products.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.2.1.1.1,N.i.FS.1a.4,Explain the importance of handwashing during food preparation.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.2.1.1.2,N.i.FS.1a.5,"Describe proper methods of food storage, handling, and preparation of different types of food (shelf stable, refrigerated, and frozen).",,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.2.1.1.3,N.i.FS.1a.6,Explain the relationship between food safety practices and food borne illness.,,2023-08-10T21:09:15+00:00
Learning Priority,1.2.2.1.2,N.i.FS.1b,Apply principles of science to food systems.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.2.1.2.1,N.i.FS.1b.3,Label the steps in a food supply chain.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.2.1.2.2,N.i.FS.1b.4,Identify the ideal conditions to produce plant foods.,,2023-08-10T21:09:15+00:00
Content Area,1.2.3,N.i.NL,Nutrition Literacy ,,2023-08-10T21:09:15+00:00
Standard,1.2.3.1,N.i.NL.1,"Students in Wisconsin will apply critical thinking skills when addressing nutrition concepts including food and beverage choices, eating patterns, and wellbeing.",,2023-08-10T21:09:15+00:00
Learning Priority,1.2.3.1.1,N.i.NL.1.a,Understand factors impacting food and beverage decisions.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.3.1.1.1,N.i.NL.1.a.2,Identify factors that influence food and beverage choices at home and away from home.,,2023-08-10T21:09:15+00:00
Learning Priority,1.2.3.1.2,N.i.NL.1.b,Recognize characteristics of health and well-being over the lifespan.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.3.1.2.1,N.i.NL.1.b.3,Understand how food and beverage choices impact overall health and well-being.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.3.1.2.2,N.i.NL.1.b.4,Understand how different food and beverages fit within a healthy eating pattern.,,2023-08-10T21:09:15+00:00
Learning Priority,1.2.3.1.3,N.i.NL.1.c,Identify advertising and marketing strategies used to influence food and beverage choices.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.3.1.3.1,N.i.NL.1.c.2,Understand that there are different techniques for marketing foods and beverages.,,2023-08-10T21:09:15+00:00
Learning Priority,1.2.3.1.4,N.i.NL.1.d,Understand the many sources of nutrition information and use reliable sources to make informed decisions. ,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.3.1.4.1,N.i.NL.1.d.2,Identify the information on a nutrition facts label and ingredient list.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.3.1.4.2,N.i.NL.1.d.3,Recognize that there are many sources of nutrition information. ,,2023-08-10T21:09:15+00:00
Content Area,1.2.4,N.i.FNC,"Food, Nutrition, and Culture ",,2023-08-10T21:09:15+00:00
Standard,1.2.4.1,N.i.FNC.1,"Students in Wisconsin will understand that nutritional status, health, personal preference, cultural traditions, and accessibility impact food and beverage choices.",,2023-08-10T21:09:15+00:00
Learning Priority,1.2.4.1.1,N.i.FNC.1.a,Understand the role food plays in cultural traditions.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.4.1.1.1,N.i.FNC.1.a.3,"Identify cultural, social, and family traditions that impact personal food and beverage choices.",,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.4.1.1.2,N.i.FNC.1.a.4,Identify how individual cultures and customs influence food and beverage choices.,,2023-08-10T21:09:15+00:00
Learning Priority,1.2.4.1.2,N.i.FNC.1.b,Recognize the factors related to food and beverage availability and accessibility.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.4.1.2.1,N.i.FNC.1.b.2,"Identify how food and beverage choices are influenced by external factors such as, availability, accessibility, cooking tools, family and friends, media, geographical location, and cultural traditions.",,2023-08-10T21:09:15+00:00
Content Area,1.2.5,N.i.NP,Nutrition for Practice and Promotion of Health Enhancing Behaviors ,,2023-08-10T21:09:15+00:00
Standard,1.2.5.1,N.i.NP.1,Students in Wisconsin will demonstrate the ability to practice and promote health enhancing behaviors to prevent disease for personal and community health.,,2023-08-10T21:09:15+00:00
Learning Priority,1.2.5.1.1,N.i.NP.1.a,Evaluate the impact of eating patterns on health risks.,,2023-08-10T21:09:15+00:00
Performance Indicator,1.2.5.1.1.1,N.i.NP.1.a.2,Understand the concept of eating the amount and variety of foods and beverages as part of a healthy eating pattern.,,2023-08-10T21:09:16+00:00
Learning Priority,1.2.5.1.2,N.i.NP.1.b,"Understand the relationship between food and beverage availability, eating patterns, and health risks.",,2023-08-10T21:09:16+00:00
Performance Indicator,1.2.5.1.2.1,N.i.NP.1.b.2,Understand the relationship between community resources and availability of foods and beverages.,,2023-08-10T21:09:16+00:00
Learning Priority,1.2.5.1.3,N.i.NP.1.c,Identify concepts to promote foods and beverages that are part of a healthy eating pattern for personal and community health.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.2.5.1.3.1,N.i.NP.1.c.2,Identify concepts used to promote food and beverage choices that are part of a healthy eating pattern.,,2023-08-10T21:09:16+00:00
Content Area,1.2.6,N.i.ICF,Identification and Classification of Food ,,2023-08-10T21:09:16+00:00
Standard,1.2.6.1,N.i.ICF.1,Students in Wisconsin will be able to identify and classify foods and gain an appreciation for various forms of foods.,,2023-08-10T21:09:16+00:00
Learning Priority,1.2.6.1.1,N.i.ICF.1.a,"Identify foods by name, physical characteristics, nutrient content, and use.",,2023-08-10T21:09:16+00:00
Performance Indicator,1.2.6.1.1.1,N.i.ICF.1.a.3,Identify different essential nutrients.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.2.6.1.1.2,N.i.ICF.1.a.4,"Identify foods by physical and sensory characteristics - shape, taste, color, texture, etc.",,2023-08-10T21:09:16+00:00
Learning Priority,1.2.6.1.2,N.i.ICF.1.b,"Classify foods by source, food group, and use.",,2023-08-10T21:09:16+00:00
Performance Indicator,1.2.6.1.2.1,N.i.ICF.1.b.3,Categorize foods based on their source.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.2.6.1.2.2,N.i.ICF.1.b.4,Categorize foods into the basic food groups.,,2023-08-10T21:09:16+00:00
Learning Priority,1.2.6.1.3,N.i.ICF.1.c,Understand the role of manufacturing and processing as it relates to food products.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.2.6.1.3.1,N.i.ICF.1.c.2,Explain how food changes during processing.,,2023-08-10T21:09:16+00:00
Grade Level,1.3,N.m,6-8,6-8,2023-08-11T14:35:51+00:00
Content Area,1.3.1,N.m.NEG,Nutrition for Energy and Growth ,,2023-08-10T21:09:16+00:00
Standard,1.3.1.1,N.m.NEG.1,"Students in Wisconsin will understand concepts related to and connections between food and beverage options, eating patterns, physical activity, and healthy growth.",,2023-08-10T21:09:16+00:00
Learning Priority,1.3.1.1.1,N.m.NEG.1.a,Understand that a variety of food and beverages provide energy that help the body grow and develop. ,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.1.1.1.1,N.m.NEG.1.a.5,Understand that nutritional needs change based on factors such as age and levels of physical activity.,,2023-08-10T21:09:16+00:00
Performance Indicator,1.3.1.1.1.2,N.m.NEG.1.a.6,Describe the importance of eating a variety of foods to meet daily nutrient and energy needs.,,2023-08-10T21:09:16+00:00
