Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Performance Indicator,5.3.3.3.1,SS.Hist3.c.m,Hypothesize the direction of current events and outcomes based on the past.,06-08,2023-08-04T00:32:52+00:00
Grade Band,5.3.3.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
Performance Indicator,5.3.3.4.1,SS.Hist3.c.h,Evaluate and justify predictions of potential outcomes of current events based on the past.,09-12,2023-08-04T00:37:24+00:00
Standard,5.4,SS.Hist4,"Wisconsin students will evaluate a variety of primary and secondary sources to interpret the historical context, intended audience, purpose, or author’s point of view (Historical Methodology)",KG-12,2023-08-04T00:28:07+00:00
Learning Priority,5.4.1,Hist4.a,Historical context,KG-12,2023-08-04T00:28:07+00:00
Grade Band,5.4.1.1,,Elementary School (K-2),KG-02,2023-08-04T00:28:42+00:00
Performance Indicator,5.4.1.1.1,SS.Hist4.a.e,Describe the events that led to the creation of a primary source.,KG-02,2023-08-04T00:28:42+00:00
Grade Band,5.4.1.2,,Intermediate School (3-5),03-05,2023-08-04T00:30:40+00:00
Performance Indicator,5.4.1.2.1,SS.Hist4.a.i,Describe the historical context (situation) of a primary or secondary source.,03-05,2023-08-04T00:30:40+00:00
Grade Band,5.4.1.3,,Middle School (6-8),06-08,2023-08-04T00:32:52+00:00
Performance Indicator,5.4.1.3.1,SS.Hist4.a.m,Explain how the historical context (situation) influences a primary or secondary source.,06-08,2023-08-04T00:32:52+00:00
Grade Band,5.4.1.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
Performance Indicator,5.4.1.4.1,SS.Hist4.a.h,Analyze how the historical context (situation) influences a primary or secondary source.,09-12,2023-08-04T00:37:24+00:00
Learning Priority,5.4.2,Hist4.b,Intended audience,KG-12,2023-08-04T00:28:07+00:00
Grade Band,5.4.2.1,,Elementary School (K-2),KG-02,2023-08-04T00:28:42+00:00
Performance Indicator,5.4.2.1.1,SS.Hist4.b.e,Identify the intended audience for whom the primary or secondary source was created.,KG-02,2023-08-04T00:28:42+00:00
Grade Band,5.4.2.2,,Intermediate School (3-5),03-05,2023-08-04T00:30:40+00:00
Performance Indicator,5.4.2.2.1,SS.Hist4.b.i,Describe the significance of the intended audience of a primary or secondary source.,03-05,2023-08-04T00:30:40+00:00
Grade Band,5.4.2.3,,Middle School (6-8),06-08,2023-08-04T00:32:52+00:00
Performance Indicator,5.4.2.3.1,SS.Hist4.b.m,Explain the significance of the intended audience of a primary or secondary source.,06-08,2023-08-04T00:32:52+00:00
Grade Band,5.4.2.4,,High School (9-12),09-12,2023-08-04T00:37:24+00:00
Performance Indicator,5.4.2.4.1,SS.Hist4.b.h,Analyze how the intended audience influences a primary or secondary source.,09-12,2023-08-04T00:37:24+00:00
Learning Priority,5.4.3,Hist4.c,Purpose,KG-12,2023-08-04T00:28:07+00:00
Grade Band,5.4.3.1,,Elementary School (K-2),KG-02,2023-08-04T00:28:42+00:00
Performance Indicator,5.4.3.1.1,SS.Hist4.c.e,Create one primary source about your life.,KG-02,2023-08-04T00:28:42+00:00
Grade Band,5.4.3.2,,Intermediate School (3-5),03-05,2023-08-04T00:30:40+00:00
Performance Indicator,5.4.3.2.1,SS.Hist4.c.i,Describe the intended purpose of a specific primary or secondary source.,03-05,2023-08-04T00:30:40+00:00
Grade Band,5.4.3.3,,Middle School (6-8),06-08,2023-08-04T00:32:52+00:00
Performance Indicator,5.4.3.3.1,SS.Hist4.c.m,Explain the significance of the intended purpose of a specific primary or secondary source.,06-08,2023-08-04T00:32:52+00:00
