Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Introduction,1.3.1.2.4,120.5.a.2.D ,"Citizenship: respect, courtesy, concern for the common good and the community, fairness, freedom from prejudice, justice, patriotism, school pride, respect for authority and law, and gratitude.",,2023-12-26T04:17:44+00:00
Introduction,1.3.1.3,120.5.a.3 ,"Students are expected to develop an awareness of self-identity as well as recognize multiple perspectives, difference and diversity, biases, and the social and cultural context in which they live.",,2023-12-26T04:17:44+00:00
Introduction,1.3.1.4,120.5.a.4 ,"The knowledge and skills for positive character traits are organized in the following grade bands: Kindergarten-Grade 2, Grades 3-5, Grades 6-8, and Grades 9-12. However, due to the complexity of the concepts, student expectations and knowledge and skills statements cannot be taught, discussed, or viewed in isolation. ",,2023-12-26T04:17:44+00:00
Introduction,1.3.1.5,120.5.a.5 ,"Statements that contain the word ""including"" reference content that must be mastered, while those containing the phrase ""such as"" are intended as possible illustrative examples.",,2023-12-26T04:17:44+00:00
Knowledge and Skills,1.3.2,120.5.b ,Knowledge and skills.,,2023-12-26T04:17:44+00:00
Knowledge and Skills,1.3.2.1,120.5.b.1 ,Trustworthiness. The student understands how personal responsibility relates to being trustworthy. The student is expected to:,,2023-12-26T04:17:44+00:00
Student Expectation,1.3.2.1.1,120.5.b.1.A ,"identify and define traits of trustworthiness, including reliability and loyalty; ",,2023-12-26T04:17:44+00:00
Student Expectation,1.3.2.1.2,120.5.b.1.B,identify and practice strategies for being honest and punctual; and,,2023-12-26T04:17:44+00:00
Student Expectation,1.3.2.1.3,120.5.b.1.C ,define and identify examples of unethical behavior.,,2023-12-26T04:17:44+00:00
Knowledge and Skills,1.3.2.2,120.5.b.2 ,Responsibility. The student understands how personal choices are associated with responsibility. The student is expected to: ,,2023-12-26T04:17:44+00:00
Student Expectation,1.3.2.2.1,120.5.b.2.A ,explain what it means to be responsible for personal decisions and actions;,,2023-12-26T04:17:44+00:00
Student Expectation,1.3.2.2.2,120.5.b.2.B,describe positive and negative consequences of personal decisions and actions; ,,2023-12-26T04:17:44+00:00
Student Expectation,1.3.2.2.3,120.5.b.2.C,identify and demonstrate ways to practice self-control; and,,2023-12-26T04:17:44+00:00
Student Expectation,1.3.2.2.4,120.5.b.2.D,describe the relationship between being responsible and being accountable.,,2023-12-26T04:17:44+00:00
Knowledge and Skills,1.3.2.3,120.5.b.3 ,Caring. The student understands how personal actions demonstrate characteristics of caring. The student is expected to:,,2023-12-26T04:17:44+00:00
