Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Standard Indicator,15.10.5,S.10.5,<i>Examine factors that could lead to the breakdown and disruption of an existing community.</i>,,2020-11-26T10:40:58+00:00
Standard Indicator,15.10.6,S.10.6,<i>Discuss the impact of leaders of different social movements.</i>,,2020-11-26T10:41:12+00:00
Standard Indicator,15.10.7,S.10.7,<i>Define propaganda and discuss the methods of propaganda used to influence social behavior.</i>,,2020-11-26T10:41:25+00:00
Standard Indicator,15.10.8,S.10.8,<i>Discuss both the benefits and social costs of collective behavior in society.</i>,,2020-11-26T10:49:39+00:00
Standard Indicator,15.10.9,S.10.9,"<i>Determine a cause-and-effect relationship among historical events, themes, and concepts in United States and world history as they relate to sociology.</i>",,2020-11-26T10:49:51+00:00
Standard Indicator,15.10.10,S.10.10,"<i>Investigate how incorrect communications, such as rumors or gossip, can influence group behavior.</i>",,2020-11-26T10:50:04+00:00
Strand,15.11,S.H.11,"<b>Deviance and Social Control&nbsp;</b><span style=""font-weight: bolder;"">Strand</span><b>:</b>&nbsp;Students examine all types of deviant behavior from all three sociological perspectives as well as the means and methods of social control.",,2021-06-17T20:18:11+00:00
Standard Indicator,15.11.1,S.11.1,"<i>Define deviance and analyze deviance from a functionalist, a conflict, and an interactionist perspective.</i>",,2020-11-26T09:34:21+00:00
Standard Indicator,15.11.2,S.11.2,"<i>Identify formal and informal, as well as positive and negative forms of social control employed in our society.</i>",,2020-11-26T09:34:44+00:00
Standard Indicator,15.11.3,S.11.3,<i>Explore the functions deviance serves as identified by Emile Durkheim.</i>,,2020-11-26T09:35:08+00:00
Standard Indicator,15.11.4,S.11.4,"<i>Explore explanations of deviance such as Merton’s Strain Theory, Sutherland’s Differential Association Theory, and Hirschi’s Control Theory.</i>",,2021-05-17T23:53:12+00:00
Standard Indicator,15.11.5,S.11.5,<i>Identify deviant subcultures.</i>,,2020-11-26T09:35:31+00:00
Standard Indicator,15.11.6,S.11.6,<i>Examine labeling theory from a symbolic interactionist perspective.</i>,,2020-11-26T09:35:43+00:00
Standard Indicator,15.11.7,S.11.7,<i>Examine deviance from a conflict perspective.</i>,,2020-11-26T09:35:52+00:00
Standard Indicator,15.11.8,S.11.8,<i>Identify types of crime and its consequences.</i>,,2020-11-26T09:36:01+00:00
