Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Progress Indicator,1.1.1.3.2.2,JP.2.2,*Perform required skills from previous grade levels and* reproduce short memorized phrases for classroom activities and beyond.,02-03,2025-05-01T14:09:17+00:00
Proficiency Range,1.1.1.3.3,,**Junior Novice high** (Grades 4-5),04-05,2025-05-01T14:09:46+00:00
Progress Indicator,1.1.1.3.3.1,JP.3.1,*Perform required skills from previous grade levels and* illustrate stories about activities or events in their environment and share them with an audience orally and/or in writing.,04-05,2025-05-01T14:09:46+00:00
Progress Indicator,1.1.1.3.3.2,JP.3.2,"*Perform required skills from previous grade levels and* write short notes, letters and reports.",04-05,2025-05-01T14:09:46+00:00
Goal,1.1.2,,Cultures,PK-05,2025-05-01T14:08:05+00:00
Standard,1.1.2.1,,Students demonstrate an understanding of the relationship between the practices and perspectives of the culture studied.,PK-05,2025-05-01T14:08:05+00:00
Standard,1.1.2.2,,Students demonstrate an understanding of the relationship between the practices and perspectives of the culture.,PK-05,2025-05-01T14:08:05+00:00
Proficiency Range,1.1.2.2.1,,**Junior Novice low** (Grades PK-1),PK-01,2025-05-01T14:08:59+00:00
Progress Indicator,1.1.2.2.1.1,J2.1.1,Observe and identify simple cultural patterns of behavior or interaction in classroom setting.,PK-01,2025-05-01T14:08:59+00:00
Progress Indicator,1.1.2.2.1.2,J2.1.2,Identify distinctive products representative of the culture(s) studied.,PK-01,2025-05-01T14:08:59+00:00
Progress Indicator,1.1.2.2.1.3,J2.1.3,Participate in age-appropriate cultural activities such as games and songs.,PK-01,2025-05-01T14:08:59+00:00
Progress Indicator,1.1.2.2.1.4,J2.1.4,"Identify important traditions, holidays, or events.",PK-01,2025-05-01T14:08:59+00:00
Proficiency Range,1.1.2.2.2,,**Junior Novice mid** (Grades 2-3),02-03,2025-05-01T14:09:17+00:00
Progress Indicator,1.1.2.2.2.1,J2.2.1,*Perform required skills from previous grade levels and* participate in age appropriate cultural activities.,02-03,2025-05-01T14:09:17+00:00
Progress Indicator,1.1.2.2.2.2,J2.2.2,"*Perform required skills from previous grade levels and* identify how people in the target culture(s) celebrate important traditions, holidays or events.",02-03,2025-05-01T14:09:17+00:00
Progress Indicator,1.1.2.2.2.3,J2.2.3,"*Perform required skills from previous grade levels and* recognize expressive products of the culture(s) such as children’s songs, artwork and literature.",02-03,2025-05-01T14:09:17+00:00
Progress Indicator,1.1.2.2.2.4,J2.2.4,*Perform required skills from previous grade levels and* describe orally and/or in writing similarities and differences between the culture(s) studied and the home culture(s).,02-03,2025-05-01T14:09:17+00:00
