Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Expectation,5.2.2.2.1,PA2D4,"Demonstrate competence in basic swimming strokes and safety skills in, on and around the water when facilities allow and is district approved (e.g., first-aid, water patrol, boater safety)",04,2025-04-04T16:32:31+00:00
Big Idea,5.2.3,,Rhythms and Dance,04,2025-03-25T18:52:20+00:00
Concept,5.2.3.1,,Forms of Dance,04,2025-03-25T18:52:20+00:00
Expectation,5.2.3.1.1,PA3D4,"Demonstrate step patterns (e.g., do-si-do), simple positions (e.g., promenade) and formations (e.g., partner scattered) in dance",04,2025-04-04T16:32:31+00:00
Grade,6,,Grade 5,05,2025-03-25T18:52:27+00:00
Strand,6.1,,Efficiency of Human Movement and Performance,05,2025-03-25T18:52:27+00:00
Big Idea,6.1.1,,Personal Fitness and Healthy Active Living,05,2025-03-25T18:52:27+00:00
Concept,6.1.1.1,,Health-Related and Skill-Related Fitness,05,2025-03-25T18:52:27+00:00
Expectation,6.1.1.1.1,HM1A5a,"Recognize the components of skill related fitness (agility, balance, coordination, reaction time, speed, power)",05,2025-04-04T16:32:31+00:00
Expectation,6.1.1.1.2,HM1A5b,"Participate in health-related fitness assessments and interpret the results (e.g., Fitness gram, President’s Challenge)",05,2025-04-04T16:32:31+00:00
Concept,6.1.1.2,,Wellness,05,2025-03-25T18:52:27+00:00
Expectation,6.1.1.2.1,HM1B5a,Analyze food choices and the relationship between physical activity and food intake,05,2025-04-04T16:32:31+00:00
Expectation,6.1.1.2.2,HM1B5b,"Explain the relationship between stress and physical activity (e.g., deep breathing calms nervous feelings)",05,2025-04-04T16:32:31+00:00
Concept,6.1.1.3,,Fitness Principles,05,2025-03-25T18:52:27+00:00
Expectation,6.1.1.3.1,HM1C5,"Explain the effects of aerobic and anaerobic activity (e.g., aerobic – heavy breathing, anaerobic – muscle fatigue)",05,2025-04-04T16:32:31+00:00
Concept,6.1.1.4,,Body Systems,05,2025-03-25T18:52:27+00:00
Expectation,6.1.1.4.1,HM1D5a,Identify the major function of these four body systems (circulatory – blood flow; respiratory – oxygen; muscular – strength and motor performance; skeletal – body support),05,2025-04-04T16:32:31+00:00
