Item Type,Sequence,Human Code,Full Statement,Ed. Level,Last Modified
Component,2.2.1.2.1.1,M.K.4.a,"When counting objects, say the number names in the standard order, pairing each object with one and only one number name and each number name with one and only one object.",KG,2023-11-19T00:00:00+00:00
Component,2.2.1.2.1.2,M.K.4.b,Understand that the last number name said tells the number of objects counted and the number of objects is the same regardless of their arrangement or the order in which they were counted.,KG,2023-11-19T00:00:00+00:00
Component,2.2.1.2.1.3,M.K.4.c,Understand that each successive number name refers to a quantity that is one larger.,KG,2023-11-19T00:00:00+00:00
Standard,2.2.1.2.2,M.K.5,"Count to answer questions (e.g., “How many?”) about as many as 20 things arranged in a line, a rectangular array, a circle, or as many as 10 things in a scattered configuration; given a number from 1–20, count out that many objects.",KG,2023-11-19T00:00:00+00:00
Cluster,2.2.1.3,,Compare numbers.,KG,2023-11-19T00:00:00+00:00
Standard,2.2.1.3.1,M.K.6,"Identify whether the number of objects in one group is greater than, less than, or equal to the number of objects in another group (e.g., by using matching and counting strategies).",KG,2023-11-19T00:00:00+00:00
Standard,2.2.1.3.2,M.K.7,Compare two numbers between 1 and 10 presented as written numerals.,KG,2023-11-19T00:00:00+00:00
Domain,2.2.2,,Operations and Algebraic Thinking,KG,2023-11-19T00:00:00+00:00
Cluster,2.2.2.1,,"Understand addition as putting together and adding to, and understand subtraction as taking apart and taking from.",KG,2023-11-19T00:00:00+00:00
Standard,2.2.2.1.1,M.K.8,"Represent addition and subtraction with objects, fingers, mental images, drawings, sounds (e.g., claps), and acting out situations, verbal explanations, expressions, or equations.",KG,2023-11-19T00:00:00+00:00
Standard,2.2.2.1.2,M.K.9,Solve addition and subtraction word problems and add and subtract within 10 by using objects or drawings to represent the problem.,KG,2023-11-19T00:00:00+00:00
Standard,2.2.2.1.3,M.K.10,"Decompose numbers less than or equal to 10 into pairs in more than one way by using objects or drawings, and record each decomposition by a drawing or equation (e.g., 5 = 2 + 3 and 5 = 4 + 1).",KG,2023-11-19T00:00:00+00:00
Standard,2.2.2.1.4,M.K.11,"For any number from 1 to 9, find the number that makes 10 when added to the given number by using objects or drawings, and record the answer with a drawing or equation.",KG,2023-11-19T00:00:00+00:00
Standard,2.2.2.1.5,M.K.12,Fluently add and subtract within 5.,KG,2023-11-19T00:00:00+00:00
Domain,2.2.3,,Number and Operations in Base Ten,KG,2023-11-19T00:00:00+00:00
Cluster,2.2.3.1,,Work with numbers 11-19 to gain foundations for place value.,KG,2023-11-19T00:00:00+00:00
Standard,2.2.3.1.1,M.K.13,"Compose and decompose numbers from 11 to 19 into ten ones and some further ones by using objects or drawings, and record each composition or decomposition by a drawing or equation (e.g., 18 = 10 + 8); understand that these numbers are composed of ten ones (one ten) and one, two, three, four, five, six, seven, eight, or nine ones.",KG,2023-11-19T00:00:00+00:00
Domain,2.2.4,,Measurement and Data,KG,2023-11-19T00:00:00+00:00
Cluster,2.2.4.1,,Describe and compare measurable attributes.,KG,2023-11-19T00:00:00+00:00
Standard,2.2.4.1.1,M.K.14,"Describe measurable attributes of objects, such as length or weight and describe several measurable attributes of a single object.",KG,2023-11-19T00:00:00+00:00
Standard,2.2.4.1.2,M.K.15,"Directly compare two objects with a measurable attribute in common, to see which object has “more of” or “less of” the attribute, and describe the difference.",KG,2023-11-19T00:00:00+00:00
Cluster,2.2.4.2,,Classify objects and count the number of objects in each category.,KG,2023-11-19T00:00:00+00:00
Standard,2.2.4.2.1,M.K.16,"Classify objects into given categories, count the numbers of objects in each category, and sort the categories by count. Category counts should be limited to less than or equal to 10. (e.g., Identify coins and sort them into groups of 5s or 10s.)",KG,2023-11-19T00:00:00+00:00
Domain,2.2.5,,Geometry,KG,2023-11-19T00:00:00+00:00
Cluster,2.2.5.1,,"Identify and describe shapes (squares, circles, triangles, rectangles, hexagons, cubes, cones, cylinders, and spheres).",KG,2023-11-19T00:00:00+00:00
Standard,2.2.5.1.1,M.K.17,"Describe objects in the environment using names of shapes and describe the relative positions of these objects using terms such as above, below, beside, in front of, behind and next to.",KG,2023-11-19T00:00:00+00:00
Standard,2.2.5.1.2,M.K.18,Correctly name shapes regardless of their orientations or overall size.,KG,2023-11-19T00:00:00+00:00
Standard,2.2.5.1.3,M.K.19,"Through the use of real-life objects, identify shapes as two-dimensional (lying in a plane, ""flat"") or three-dimensional (""solid"").",KG,2023-11-19T00:00:00+00:00
Cluster,2.2.5.2,,"Analyze, compare, create and compose shapes.",KG,2023-11-19T00:00:00+00:00
Standard,2.2.5.2.1,M.K.20,"Analyze and compare two- and three-dimensional shapes, in different sizes and orientations, using informal language to describe their similarities, differences, parts (e.g., number of sides and vertices/“corners”), and other attributes (e.g., having sides of equal length).",KG,2023-11-19T00:00:00+00:00
